Person id	Full name	Full name reversed	Blurb	male/female/group	Nationality	Birth date	Birth year	Death date	Death year	Birth city/state	Birth country	Death city/state	Death country	I am a useless column
vollalouis004532	Louise Henriette Volland	Volland, Louise Henriette	(1716–1784), French correspondent of Denis Diderot	Female	French	Friday, 27 November 1716	1716	Sunday, 22 February 1784	1784		France		unknown	
voltaire00023873	François Marie Arouet [Voltaire]	Arouet, François Marie [Voltaire]	(1694–1778), French author, essayist, philosopher	Male	French	Sunday, 21 November 1694	1694	Saturday, 30 May 1778	1778	Paris, Ile-de-France	France	Paris, Ile-de-France	France	
voronaleks000056	Prince Aleksandr Romanovich Vorontsov	Vorontsov, Prince Aleksandr Romanovich	(1741–1805), Russian prince, statesman	Male	Russian	1741	1741	1805	1805		Russia		unknown	
voronekate003497	Princess Ekaterina Romanovna Dashkova	Dashkova, Princess Ekaterina Romanovna	(1744–1810), Russian aristocrat	Female	Russian	Saturday, 28 March 1744	1744	Tuesday, 16 January 1810	1810	St Petersburg, Leningrad province	Russia	near Moscow	Russia	
vorstadolp004285	Adolph Vorster	Vorster, Adolph	(1597–1663), Dutch physician, university principal	Male	Dutch	1597	1597	1663	1663		Netherlands		unknown	
vosgefranc001245	François Devosges	Devosges, François	(1732–1811), French artist, art teacher	Male	French	Friday, 25 January 1732	1732	Sunday, 22 December 1811	1811	Gray, Haute-Saône	France	Dijon, Côte-d'Or	France	
voullantoi023021	Antoine Voullaire	Voullaire, Antoine	(1696–1779), Swiss banker	Male	Swiss	1696	1696	1779	1779	Geneva, canton of Geneva	Switzerland		unknown	
voulljacob023020	Jacob Pierre Voullaire	Voullaire, Jacob Pierre	(1738–1801), Swiss banker	Male	Swiss	1738	1738	1801	1801	Paris, Ile-de-France	France	Aachen, North Rhine-Westphalia	Germany	
voyerantoi001246	Antoine René de Voyer, marquis de Paulmy	Voyer, Antoine René de, marquis de Paulmy	(fl. 1764), French aristocrat	Male	French						France		unknown	
voyermarcp001248	Marc Pierre de Voyer de Paulmy, comte d'Argenson	Voyer de Paulmy, Marc Pierre de, comte d'Argenson	(1696–1764), French aristocrat, government minister	Male	French	Thursday, 16 August 1696	1696	Wednesday, 22 August 1764	1764	Paris, Ile-de-France	France	Paris, Ile-de-France	France	
voyermarcr001249	Marc Antoine René de Voyer de Paulmy, marquis d'Argenson	Voyer de Paulmy, Marc Antoine René de, marquis d'Argenson	(1722–1787), French government minister, diplomat, bibliophile	Male	French	Sunday, 22 November 1722	1722	Monday, 13 August 1787	1787		France		France	
voyermarcr023041	Marc René de Voyer d'Argenson, marquis de Voyer	Voyer d'Argenson, Marc René de, marquis de Voyer	(1722–1782), French aristocrat, general	Male	French	1722	1722	1782	1782	Paris, Ile-de-France	France	Paris, Ile-de-France	France	
voyermarcr024047	Marc René Marie de Voyer de Paulmy, marquis d'Argenson	Voyer de Paulmy, Marc René Marie de, marquis d'Argenson	(1771–1842), French revolutionary politician	Male	French	Tuesday, 10 September 1771	1771	Monday, 1 August 1842	1842	Paris, Ile-de-France	France	Paris, Ile-de-France	France	
voyermarcr024290	Marc René de Voyer de Paulmy, marquis d'Argenson	Voyer de Paulmy, Marc René de, marquis d'Argenson	(1652–1721), French aristocrat, government minister	Male	French	1652	1652	1721	1721	Venice, Veneto	Italy		France	
voyerrenel001247	René Louis de Voyer de Paulmy, marquis d'Argenson	Voyer de Paulmy, René Louis de, marquis d'Argenson	(1694–1757), French aristocrat, government minister	Male	French	Monday, 18 October 1694	1694	Wednesday, 26 January 1757	1757	Paris, Ile-de-France	France	Paris, Ile-de-France	France	
vuaillet00023976	Claude Louis Vuaillet	Vuaillet, Claude Louis	(fl. 1757–1789), Swiss notary	Male	Swiss					Pregny, canton of Geneva	Switzerland		unknown	
vyazeab000004049	Prince Aleksandr Vasilyevich Vyazemskiy	Vyazemskiy, Prince Aleksandr Vasilyevich	(fl. 1783–1787), Russian prince	Male	Russian						Russia		unknown	
vynerm0000005066	Mrs M. Vyner	Vyner, Mrs M.	(fl. 1707–1741), English gentlewoman	Female	English						England		unknown	
wachtgeorg003499	Georg Christoph Wächter	Wächter, Georg Christoph	(1729–1798), German engraver	Male	German	1729	1729	1798	1798		Germany		unknown	
wackejosep003496	Graf Joseph Anton Gabaleon von Wackerbarth	Wackerbarth, Graf Joseph Anton Gabaleon von	(1685–1761), German statesman, courtier	Male	German	1685	1685	Tuesday, 2 June 1761	1761	Turin, Piedmont	Italy	Nymphenburg, near Munich, Bavaria	Germany	
waddihenry025590	Sir Henry Waddington	Waddington, Sir Henry	(c. 1645–1692), Irish gentleman	Male	Irish	c. 1645	1645	1692	1692	Woodfield, county Clare	Ireland	Clostoken, near Loughrea, county Galway	Ireland	
wadeedwar0025614	Rev. Edward Wade	Wade, Rev. Edward	(d. 1700), Irish clergyman	Male	Irish		0	1700	1700		Ireland		Ireland	
wadessw000005281	Samuel W. Wadeson	Wadeson, Samuel W.	(fl. 1778–1824), English lawyer	Male	English						England		unknown	
wadewilli0005280	William Wade	Wade, William	(c. 1735–1809), English social celebrity	Male	English	c. 1735	1735	Thursday, 16 March 1809	1809		England	Brighton, East Sussex	England	
wadswcathe024855	Catherine Wadsworth	Wadsworth, Catherine	(1774–1841), American politician's wife	Female	American	January 1774	1774	Tuesday, 26 October 1841	1841		United States of America		unknown	
wadswharri024874	Harriet Wadsworth	Wadsworth, Harriet	(1769–1793), American politician's daughter	Female	American	1769	1769	April 1793	1793		United States of America		Bermuda	
wadswjerem024882	Jeremiah Wadsworth	Wadsworth, Jeremiah	(1743–1804), American sea captain, army officer, politician	Male	American	Friday, 12 July 1743	1743	Monday, 30 April 1804	1804	Hartford, Connecticut	United States of America	Hartford, Connecticut	United States of America	
wadswmehit024893	Mehitable Wadsworth	Wadsworth, Mehitable	(b. 1735), American politician's wife	Female	American	1735	1735		0	Middletown, Connecticut	United States of America		unknown	
wagnijeanl003500	Jean Louis Wagnière	Wagnière, Jean Louis	(1739–1802), Swiss secretary to Voltaire	Male	Swiss	1739	1739	1802	1802	Bern, canton of Bern	Switzerland		unknown	
wagnirosef003501	Rose Françoise Suzanne Wagnière	Wagnière, Rose Françoise Suzanne	(b. 1741), Swiss secretary's wife	Female	French	1741	1741		0		Switzerland		unknown	
waitejohn0024816	John Waite	Waite, John	(1733–1820), American police official	Male	American	1733	1733	Thursday, 20 January 1820	1820	Newbury, Massachusetts	United States of America	Portland, Maine	United States of America	
waitenicho025086	Sir Nicholas Waite	Waite, Sir Nicholas	(d. c. 1715), English East India Company official, colonial governor	Male	English		0	1715	1715		England		unknown	
waitthoma0024815	Thomas B. Wait	Wait, Thomas B.	(1762–1830), American publisher	Male	American	1762	1762	1830	1830		United States of America		unknown	
wakewilli0003725	William Wake, archbishop of Canterbury	Wake, William, archbishop of Canterbury	(1657–1737), English churchman	Male	English	Friday, 26 January 1657	1657	Thursday, 24 January 1737	1737	Blandford Forum, Dorset	England	Canterbury, Kent	England	
waldsjohan025591	Dr Johann Jakob Waldschmidt	Waldschmidt, Dr Johann Jakob	(1644–1687), German physician, university professor	Male	German	Wednesday, 13 January 1644	1644	1687	1687	Rudelsheim in der Wetterau, Hesse	Germany		unknown	
walkebenja024817	Benjamin Walker	Walker, Benjamin	(1753–1818), American merchant, broker, tax official	Male	American	1753	1753	1818	1818		United States of America		unknown	
walkejohn0003504	John Walker	Walker, John	(1731–1803), Scottish clergyman, naturalist	Male	Scottish	1731	1731	Saturday, 31 December 1803	1803	Edinburgh, county of Edinburgh	Scotland	Edinburgh, county of Edinburgh	Scotland	
walkejosep004115	Joseph Cooper Walker	Walker, Joseph Cooper	(1761–1810), Irish antiquarian, author	Male	Irish	1761	1761	Thursday, 12 April 1810	1810	Dublin, county Dublin	Ireland	Bray, county Wicklow	Ireland	
walkeobadi025592	Rev. Obadiah Walker	Walker, Rev. Obadiah	(1616–1699), English college principal, author, Catholic convert	Male	English	September 1616	1616	Wednesday, 21 January 1699	1699	Darfield, near Barnsley, Yorkshire	England	London, Greater London	England	
walkepeter004050	Peter Walker	Walker, Peter	(fl. 1810–1819), English political radical	Male	English					Worth, Sussex	England		unknown	
walkewilli005639	William Walker	Walker, William	(fl. 1737–1747), Irish local politician	Male	Irish						Ireland		unknown	
wallagusta024819	Gustavus Wallace	Wallace, Gustavus	(1751–1802), American army officer, politician	Male	American	Tuesday, 9 November 1751	1751	Tuesday, 17 August 1802	1802	Ellerslie, King George county, Virginia	United States of America	Virginia	United States of America	
wallajames003748	James Wallace	Wallace, James	(1729–1783), English lawyer, politician	Male	English	1729	1729	Sunday, 16 November 1783	1783	Brampton, Cumbria	England	Devon	England	
wallajoshu024818	Joshua Wallace	Wallace, Joshua	(1752–1819), American merchant, lawyer, speculator, politician	Male	American	1752	1752	1819	1819		United States of America		unknown	
wallarober004670	Robert Wallace	Wallace, Robert	(1697–1771), Scottish Presbyterian minister, demographer	Male	Scottish	Monday, 7 January 1697	1697	Monday, 29 July 1771	1771	Kincardine, Perthshire	Scotland	Edinburgh, county of Edinburgh	Scotland	
wallathoma003506	Sir Thomas Wallace, baronet	Wallace, Sir Thomas, baronet	(1702–1770), Scottish laird	Male	Scottish	Thursday, 16 February 1702	1702	Saturday, 18 August 1770	1770	Newton Castle, near Blairgowrie, Ayrshire	Scotland		unknown	
walleedmun004583	Edmund Waller	Waller, Edmund	(1606–1687), English gentleman, politician, poet	Male	English	1606	1606	1687	1687		England		unknown	
wallej0000005684	J. Waller	Waller, J.	(fl. 1717–1770), English lawyer	Male	English						England		unknown	
wallericha025593	Richard Waller	Waller, Richard	(c. 1660–1715), English botanist, academy member, translator	Male	English	1660	1660	January 1715	1715		England	Northaw, Hertfordshire	England	
wallet0000024379	Thomas Waller	Waller, Thomas	(fl. 1728–1773), English publisher	Male	English						England		unknown	
wallialban005282	Albany Wallis	Wallis, Albany	(1713–1800), English lawyer	Male	English	1713	1713	1800	1800		England		unknown	
wallijohn0003507	John Wallis	Wallis, John	(1616–1703), English mathematician, cryptographer, theologian, academy member	Male	English	Saturday, 3 December 1616	1616	Thursday, 8 November 1703	1703	Ashford, Kent	England	Oxford, Oxfordshire	England	
wallithoma005640	Rev. Thomas Wallis	Wallis, Rev. Thomas	(fl. 1721–1728), Irish clergyman	Male	Irish						Ireland		unknown	
wallsgeorg003508	Rev. George Walls	Walls, Rev. George	(c. 1645–1727), English clergyman	Male	English	c. 1645	1645	1727	1727	Worcestershire	England		unknown	
wallsthoma005641	Thomas Walls	Walls, Thomas	(d. 1744), English clergyman	Male	English		0	1744	1744		England		unknown	
walpohorac003509	Horace Walpole, 4th earl of Orford	Walpole, Horace, 4th earl of Orford	(1717–1797), English novelist, politician, medievalist	Male	English	Friday, 24 September 1717	1717	Thursday, 2 March 1797	1797	London, Greater London	England	London, Greater London	England	
walpohorat023875	Horatio Walpole, 1st Baron Walpole of Wolterton	Walpole, Horatio, 1st Baron Walpole of Wolterton	(1678–1757), English diplomat, government minister	Male	English	Thursday, 8 December 1678	1678	Saturday, 5 February 1757	1757	Houghton, Norfolk	England	Wolterton, Norfolk	England	
walporober005393	Robert Walpole, 1st earl of Orford	Walpole, Robert, 1st earl of Orford	(1676–1745), English politician	Male	English	Wednesday, 26 August 1676	1676	Thursday, 18 March 1745	1745	Houghton, Norfolk	England	London, Greater London	England	
walshwilli005068	William Walsh	Walsh, William	(1662–1708), English poet	Male	English	1662	1662	1708	1708		England		unknown	
waltecharl004900	Charles Walter	Walter, Charles	(fl. 1699), English customs official	Male	English						England		unknown	
walteh0000024484	H. Walters	Walters, H.	(fl. 1816), English society secretary	Male	unknown						unknown		unknown	
waltejohn0005283	John Walter	Walter, John	(1776–1847), English newspaper editor	Male	English	Friday, 23 February 1776	1776	Wednesday, 28 July 1847	1847		England	London, Greater London	England	
waltejohn0024400	John Walter	Walter, John	(d. 1803), English bookseller	Male	English		0	1803	1803		England		unknown	
walterampj024401	Messrs Walter &amp; James	Walter &amp; James, Messrs	(fl. 1798–1799), English trading firm	Group	English						England		unknown	
waltewilli003512	William Walter	Walter, William	(b. after 1759), English newspaper editor, civil servant	Male	English	after 1759	1759		0		England		unknown	
walthgeorg003513	Georg Conrad Walther	Walther, Georg Conrad	(1710–1778), German printer, bookseller	Male	German	1710	1710	1778	1778	Nuremberg, Bavaria	Germany		unknown	
waltogeorg024590	George Walton	Walton, George	(c. 1749–1804), American lawyer, statesman	Male	American	c. 1749	1749	Thursday, 2 February 1804	1804		United States of America		unknown	
wanlehumph005069	Humphrey Wanley	Wanley, Humphrey	(1672–1726), English scholar, librarian, academy member	Male	English	1672	1672	1726	1726		England		unknown	
warbuwilli003515	William Warburton, bishop of Gloucester	Warburton, William, bishop of Gloucester	(1698–1779), English clergyman, controversialist	Male	English	Wednesday, 24 December 1698	1698	Monday, 7 June 1779	1779	Newark, Nottinghamshire	England	Gloucester, Gloucestershire	England	
wardcaesa0005449	Caesar Ward	Ward, Caesar	(1710–1759), English printer	Male	English	1710	1710	1759	1759		England		unknown	
wardcharl0005284	Charles Ward	Ward, Charles	(fl. 1778–1818), English playwright	Male	English						England		unknown	
wardisaia0004901	Isaiah Ward	Ward, Isaiah	(c. 1629–1674), English physician	Male	English	c. 1629	1629	1674	1674		England	London, Greater London	England	
wardjohn00005394	Sir John Ward	Ward, Sir John	(1650–1726), English businessman, politician	Male	English	1650	1650	Tuesday, 12 March 1726	1726	Tanshelf, near Pontefract, Yorkshire	England	London, Greater London	England	
wardjosep0024820	Joseph Ward	Ward, Joseph	(1737–1812), American teacher, financier, army officer	Male	American	1737	1737	1812	1812		United States of America		unknown	
wardnatha0025231	Nathaniel Bagshaw Ward	Ward, Nathaniel Bagshaw	(1791–1868), English botanist	Male	English	1791	1791	Thursday, 4 June 1868	1868	London, Greater London	England	St Leonards, Sussex	England	
wardpatie0024555	Sir Patience Ward	Ward, Sir Patience	(1629–1696), English merchant, politician	Male	English	Friday, 7 December 1629	1629	Tuesday, 10 July 1696	1696	Tanshelf, near Pontefract, Yorkshire	England	London, Greater London	England	
wardricha0024821	Richard Ward	Ward, Richard	(1741–1824), American merchant, politician	Male	American	Wednesday, 5 April 1741	1741	Thursday, 4 November 1824	1824	Salem, Massachusetts	United States of America	Salem, Massachusetts	United States of America	
warinjane0005642	Miss Jane Waring	Waring, Miss Jane	(c. 1674–1720), Irish clergyman's daughter	Female	Irish	c. 1674	1674	1720	1720		Ireland		Ireland	
warinjerem017206	Jeremiah Waring	Waring, Jeremiah	(1757–1829), English Quaker, author	Male	English	1757	1757	1829	1829	Alton, Hampshire	England		unknown	
warkworth0005450	Anne Stuart, Lady Warkworth	Stuart, Anne, Lady Warkworth	(b. 1746), English aristocrat	Female	English	1746	1746		0		England		unknown	
warmhcarlg003516	Carl Gustaf Warmholz	Warmholz, Carl Gustaf	(1713–1785), Swedish scholar, historian	Male	Swedish	Sunday, 1 January 1713	1713	Monday, 28 March 1785	1785	Stockholm, Stockholm County	Sweden	Kristineholm, near Nyköping, Södermanland	Sweden	
warnejohn0005395	John Warner	Warner, John	(d. 1722), English goldsmith, banker	Male	English		0	1722	1722		England		unknown	
warnejohn0025751	John Warner	Warner, John	(fl. 1685), English civil servant	Male	English						England		unknown	
warreedwar003517	Edward Warren	Warren, Edward	(fl. 1694), English relative of John Locke	Male	English						England		unknown	
warrejames024611	James Warren	Warren, James	(1726–1808), American merchant, farmer, politician	Male	American	Saturday, 28 September 1726	1726	Monday, 28 November 1808	1808		United States of America		unknown	
warrejohn0003765	John Warren, bishop of Bangor	Warren, John, bishop of Bangor	(1730–1800), English churchman	Male	English	1730	1730	1800	1800		England		unknown	
warremercy024987	Mercy Otis Warren	Warren, Mercy Otis	(1728–1814), American writer, playwright	Female	American	Tuesday, 14 September 1728	1728	Wednesday, 19 October 1814	1814	Barnstable, Massachusetts	United States of America	Plymouth, Massachusetts	United States of America	
